	Beam Energy [GeV]	-t [GeV**2]	dsigma/dt [nb/GeV**2]
35942	15.253012048192772	1.8193302353413654	0.0016139344787149952
35943	15.301204819277109	1.8193302353413654	0.0016243039187641066
35944	15.349397590361447	1.8193302353413654	0.0016346733588132186
35945	15.397590361445783	1.8193302353413654	0.0016450427988623302
35946	15.44578313253012	1.8193302353413654	0.001655412238911442
35947	15.493975903614459	1.8193302353413654	0.0016657816789605539
35948	15.542168674698795	1.8193302353413654	0.0016761511190096655
35949	15.590361445783133	1.8193302353413654	0.001686520559058777
35950	15.63855421686747	1.8193302353413654	0.001696889999107889
35951	15.686746987951807	1.8193302353413654	0.0017072594391570005
35952	15.734939759036145	1.8193302353413654	0.0017176288792061123
35953	15.783132530120483	1.8193302353413654	0.0017279983192552242
35954	15.831325301204819	1.8193302353413654	0.0017383677593043358
35955	15.879518072289157	1.8193302353413654	0.0017487371993534476
35956	15.927710843373495	1.8193302353413654	0.0017591066394025596
35957	15.975903614457831	1.8193302353413654	0.001769476079451671
35958	16.02409638554217	1.8193302353413654	0.0017694575954554394
35959	16.072289156626507	1.8193302353413654	0.0017590511874138652
35960	16.12048192771084	1.8193302353413654	0.0017486447793722917
35961	16.16867469879518	1.8193302353413654	0.0017382383713307173
35962	16.216867469879517	1.8193302353413654	0.001727831963289143
35963	16.265060240963855	1.8193302353413654	0.0017174255552475687
35964	16.313253012048193	1.8193302353413654	0.0017070191472059945
35965	16.36144578313253	1.8193302353413654	0.00169661273916442
35966	16.40963855421687	1.8193302353413654	0.0016862063311228455
35967	16.457831325301207	1.8193302353413654	0.0016757999230812713
35968	16.506024096385545	1.8193302353413654	0.001665393515039697
35969	16.55421686746988	1.8193302353413654	0.0016549871069981234
35970	16.602409638554217	1.8193302353413654	0.001644580698956549
35971	16.650602409638555	1.8193302353413654	0.0016341742909149744
35972	16.69879518072289	1.8193302353413654	0.001623767882873401
35973	16.746987951807228	1.8193302353413654	0.0016133614748318266
35974	16.795180722891565	1.8193302353413654	0.0016029550667902522
35975	16.843373493975903	1.8193302353413654	0.0015925486587486776
35976	16.89156626506024	1.8193302353413654	0.0015821422507071034
35977	16.93975903614458	1.8193302353413654	0.0015717358426655293
35978	16.987951807228917	1.8193302353413654	0.0015613294346239546
35979	17.036144578313255	1.8193302353413654	0.0015509230265823805
35980	17.084337349397593	1.8193302353413654	0.0015405166185408063
35981	17.132530120481928	1.8193302353413654	0.0015301102104992325
35982	17.180722891566266	1.8193302353413654	0.0015197038024576583
35983	17.228915662650603	1.8193302353413654	0.0015092973944160837
35984	17.277108433734938	1.8193302353413654	0.0014988909863745104
35985	17.325301204819276	1.8193302353413654	0.0014884845783329358
35986	17.373493975903614	1.8193302353413654	0.0014872184130871602
35987	17.42168674698795	1.8193302353413654	0.0015356262053579214
35988	17.46987951807229	1.8193302353413654	0.0015840339976286827
35989	17.518072289156628	1.8193302353413654	0.001632441789899444
35990	17.566265060240966	1.8193302353413654	0.0016808495821702052
35991	17.614457831325304	1.8193302353413654	0.0017292573744409662
35992	17.66265060240964	1.8193302353413654	0.0017776651667117274
